"","X","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","confidence","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"800",800,15,"15_49c9ee1c",-2,2,"Left_lead",0,0,0.701480046846471,-0.298519953153529,-3,0,0.11377697694438,"Male",0,18,"49c9ee1c"
"804",804,15,"15_49c9ee1c",-3,3,"Left_lead",0,0,0.660947188091211,-0.339052811908789,2,1,0.103275255433689,"Male",1,21,"49c9ee1c"
"812",812,15,"15_49c9ee1c",4,4,"Left_lead",0,0,0.715729668025698,-0.284270331974302,-1,1,0.114422016813772,"Male",0,29,"49c9ee1c"
"815",815,15,"15_49c9ee1c",-4,4,"Left_lead",0,0,0.963225087763812,-0.0367749122361879,-2,0,0.126190089563412,"Male",0,31,"49c9ee1c"
"818",818,15,"15_49c9ee1c",-4,4,"Left_lead",0,0,0.965675808227268,-0.0343241917727322,-2,1,0.150339667805738,"Male",0,34,"49c9ee1c"
"820",820,15,"15_49c9ee1c",-3,3,"Left_lead",0,0,0.952419902917047,-0.0475800970829526,-4,0,0.168012412666375,"Male",0,36,"49c9ee1c"
"827",827,15,"15_49c9ee1c",4,4,"Left_lead",0,0,2.93115138078315,1.93115138078315,2,0,0.252254656832464,"Male",1,42,"49c9ee1c"
"831",831,15,"15_49c9ee1c",-4,4,"Left_lead",0,0,1.77851622446728,0.778516224467279,-4,0,0.184010394271942,"Male",0,46,"49c9ee1c"
"833",833,15,"15_49c9ee1c",3,3,"Left_lead",0,0,1.32423889860708,0.324238898607083,-3,1,0.159850232880982,"Male",0,48,"49c9ee1c"
"843",843,15,"15_49c9ee1c",-2,2,"Left_lead",0,0,1.0317446082169,0.0317446082168993,-3,1,0.117637787043911,"Male",0,57,"49c9ee1c"
"851",851,15,"15_49c9ee1c",1,1,"Left_lead",0,0,1.17798556081859,0.177985560818592,1,1,0.168494448732333,"Male",1,64,"49c9ee1c"
"862",862,15,"15_49c9ee1c",-4,4,"Left_lead",0,0,1.11163142102838,0.111631421028384,-1,1,0.20082119015881,"Male",0,74,"49c9ee1c"
"884",884,15,"15_49c9ee1c",-3,3,"Left_lead",0,0,0.888108636024689,-0.111891363975311,4,0,0.181832385592626,"Male",1,94,"49c9ee1c"
"895",895,16,"16_9bf9f38d",1,1,"Left_lead",1,1,0.993313928212832,-0.00668607178716774,-1,1,0.210724913561688,"Female",0,103,"9bf9f38d"
"896",896,16,"16_9bf9f38d",-1,1,"Left_lead",1,1,0.965348352971543,-0.034651647028457,-1,1,0.2155869548117,"Female",0,104,"9bf9f38d"
"913",913,16,"16_9bf9f38d",-4,4,"Left_lead",1,1,1.70703092396845,0.707030923968455,-1,1,0.120114356322653,"Female",0,12,"9bf9f38d"
"923",923,16,"16_9bf9f38d",-2,2,"Left_lead",1,1,1.4741336101701,0.474133610170105,-1,0,0.127728025555717,"Female",0,14,"9bf9f38d"
"924",924,16,"16_9bf9f38d",-1,1,"Left_lead",1,1,1.27721093910996,0.277210939109964,-1,0,0.141062626060864,"Female",0,15,"9bf9f38d"
"926",926,16,"16_9bf9f38d",1,1,"Left_lead",1,1,1.05964559321833,0.059645593218332,-1,1,0.115080683584444,"Female",0,17,"9bf9f38d"
"928",928,16,"16_9bf9f38d",3,3,"Left_lead",1,1,1.73741766567285,0.737417665672849,1,1,0.164148430133964,"Female",1,19,"9bf9f38d"
"931",931,16,"16_9bf9f38d",-4,4,"Left_lead",1,1,2.19314739828758,1.19314739828758,-1,1,0.190007446684533,"Female",0,21,"9bf9f38d"
"933",933,16,"16_9bf9f38d",-3,3,"Left_lead",1,1,2.87454602858122,1.87454602858122,-1,0,0.228739937159112,"Female",0,23,"9bf9f38d"
"947",947,16,"16_9bf9f38d",-3,3,"Left_lead",1,1,0.94416869965948,-0.0558313003405195,-1,1,0.156046539776318,"Female",0,36,"9bf9f38d"
"956",956,16,"16_9bf9f38d",-2,2,"Left_lead",1,1,3.0598834434973,2.0598834434973,-2,0,0.209896554461056,"Female",0,44,"9bf9f38d"
"959",959,16,"16_9bf9f38d",2,2,"Left_lead",1,1,1.58071000491481,0.580710004914806,-1,1,0.201414555919622,"Female",0,47,"9bf9f38d"
"961",961,16,"16_9bf9f38d",-4,4,"Left_lead",1,1,1.21462427953076,0.214624279530764,-1,1,0.149200072480546,"Female",0,49,"9bf9f38d"
"964",964,16,"16_9bf9f38d",1,1,"Left_lead",1,1,1.18719564727953,0.187195647279526,-1,1,0.156070177015382,"Female",0,51,"9bf9f38d"
"971",971,16,"16_9bf9f38d",-4,4,"Left_lead",1,1,1.09421866270093,0.0942186627009334,-1,0,0.140785025465314,"Female",0,58,"9bf9f38d"
"974",974,16,"16_9bf9f38d",4,4,"Left_lead",1,1,0.941990034835104,-0.0580099651648959,-1,1,0.146409905692768,"Female",0,60,"9bf9f38d"
"975",975,16,"16_9bf9f38d",3,3,"Left_lead",1,1,0.917548797388313,-0.0824512026116868,-1,1,0.141655949672761,"Female",0,61,"9bf9f38d"
"987",987,16,"16_9bf9f38d",-4,4,"Left_lead",1,1,0.961380802483841,-0.0386191975161591,-1,1,0.191780807164388,"Female",0,72,"9bf9f38d"
"989",989,16,"16_9bf9f38d",-2,2,"Left_lead",1,1,1.07442003533483,0.0744200353348305,-2,0,0.212804333896264,"Female",0,74,"9bf9f38d"
"996",996,16,"16_9bf9f38d",-4,4,"Left_lead",1,1,1.07855833381597,0.0785583338159734,-1,0,0.177336127224335,"Female",0,80,"9bf9f38d"
"998",998,16,"16_9bf9f38d",4,4,"Left_lead",1,1,0.980937984068603,-0.0190620159313967,-1,0,0.17922021221453,"Female",0,82,"9bf9f38d"
"1001",1001,16,"16_9bf9f38d",3,3,"Left_lead",1,1,0.829626083349981,-0.170373916650019,-1,1,0.157663475947201,"Female",0,85,"9bf9f38d"
"1012",1012,16,"16_9bf9f38d",3,3,"Left_lead",1,1,0.993155705288662,-0.00684429471133785,1,1,0.191710511497147,"Female",1,95,"9bf9f38d"
"1013",1013,16,"16_9bf9f38d",4,4,"Left_lead",1,1,0.915889533371834,-0.0841104666281658,-1,1,0.191226127416088,"Female",0,96,"9bf9f38d"
"1016",1016,16,"16_9bf9f38d",2,2,"Left_lead",1,1,0.967011351920243,-0.0329886480797565,-1,1,0.204975769711729,"Female",0,99,"9bf9f38d"
"1023",1023,17,"17_97b73910",-2,2,"Left_lead",0,0,1.13524391115795,0.135243911157946,-1,0,0.246029126034128,"Male",0,104,"97b73910"
"1048",1048,17,"17_97b73910",-3,3,"Left_lead",0,0,1.08969313712056,0.0896931371205616,-3,0,0.186909586811481,"Male",0,127,"97b73910"
"1059",1059,17,"17_97b73910",4,4,"Left_lead",0,0,0.619471615159038,-0.380528384840962,-1,1,0.0957377014540023,"Male",0,22,"97b73910"
"1061",1061,17,"17_97b73910",-1,1,"Left_lead",0,0,0.525307636061349,-0.474692363938651,-2,1,0.106771381456939,"Male",0,24,"97b73910"
"1064",1064,17,"17_97b73910",1,1,"Left_lead",0,0,0.838562435455178,-0.161437564544822,1,0,0.13408904819369,"Male",1,27,"97b73910"
"1066",1066,17,"17_97b73910",4,4,"Left_lead",0,0,0.976878694399467,-0.0231213056005327,1,0,0.0874200556705223,"Male",1,29,"97b73910"
"1069",1069,17,"17_97b73910",1,1,"Left_lead",0,0,1.04935718300412,0.0493571830041191,1,0,0.113772101885648,"Male",1,31,"97b73910"
"1073",1073,17,"17_97b73910",-2,2,"Left_lead",0,0,1.08752097532059,0.0875209753205863,1,1,0.157967603623193,"Male",1,35,"97b73910"
"1074",1074,17,"17_97b73910",-4,4,"Left_lead",0,0,1.10818606539048,0.108186065390476,-2,0,0.165688422913832,"Male",0,36,"97b73910"
"1075",1075,17,"17_97b73910",3,3,"Left_lead",0,0,1.02323699610994,0.0232369961099355,-1,1,0.144062249031314,"Male",0,37,"97b73910"
"1076",1076,17,"17_97b73910",2,2,"Left_lead",0,0,1.02200188207127,0.022001882071272,1,0,0.174375893480348,"Male",1,38,"97b73910"
"1083",1083,17,"17_97b73910",-1,1,"Left_lead",0,0,1.20418987643705,0.204189876437047,-1,0,0.140212500641402,"Male",0,44,"97b73910"
"1085",1085,17,"17_97b73910",2,2,"Left_lead",0,0,0.967396353870331,-0.0326036461296688,-1,0,0.142717301064464,"Male",0,46,"97b73910"
"1087",1087,17,"17_97b73910",4,4,"Left_lead",0,0,0.914081146656192,-0.0859188533438084,-1,0,0.129876103828692,"Male",0,48,"97b73910"
"1093",1093,17,"17_97b73910",1,1,"Left_lead",0,0,0.867851618194802,-0.132148381805198,-1,0,0.107946283975828,"Male",0,53,"97b73910"
"1098",1098,17,"17_97b73910",4,4,"Left_lead",0,0,0.880319433525079,-0.119680566474921,-1,0,0.127855685398302,"Male",0,58,"97b73910"
"1099",1099,17,"17_97b73910",-2,2,"Left_lead",0,0,0.961672124621686,-0.0383278753783136,-1,1,0.164257111194759,"Male",0,59,"97b73910"
"1101",1101,17,"17_97b73910",-3,3,"Left_lead",0,0,1.01928801329112,0.0192880132911162,-1,0,0.158218843025564,"Male",0,60,"97b73910"
"1103",1103,17,"17_97b73910",4,4,"Left_lead",0,0,0.975610056254399,-0.0243899437456013,-1,1,0.151797341387105,"Male",0,62,"97b73910"
"1113",1113,17,"17_97b73910",-3,3,"Left_lead",0,0,1.01588683113498,0.0158868311349794,-1,0,0.195785510850518,"Male",0,71,"97b73910"
"1114",1114,17,"17_97b73910",1,1,"Left_lead",0,0,1.03713238081942,0.037132380819423,-1,1,0.199497981315174,"Male",0,72,"97b73910"
"1115",1115,17,"17_97b73910",-3,3,"Left_lead",0,0,1.14259510124414,0.142595101244139,-1,0,0.203407717181744,"Male",0,73,"97b73910"
"1128",1128,17,"17_97b73910",1,1,"Left_lead",0,0,0.92827695580173,-0.0717230441982697,-1,1,0.161912428389922,"Male",0,85,"97b73910"
"1135",1135,17,"17_97b73910",4,4,"Left_lead",0,0,1.19200503497501,0.192005034975006,-1,1,0.204979054230577,"Male",0,91,"97b73910"
"1136",1136,17,"17_97b73910",-1,1,"Left_lead",0,0,1.09322825075323,0.093228250753234,1,1,0.202198616378835,"Male",1,92,"97b73910"
"1151",1151,18,"18_bddbd9e4",4,4,"Left_lead",1,1,0.989087793713682,-0.0109122062863179,-1,0,0.23587780066125,"Female",0,105,"bddbd9e4"
"1158",1158,18,"18_bddbd9e4",-2,2,"Left_lead",1,1,0.907733153502559,-0.0922668464974411,1,1,0.165965222239417,"Female",1,111,"bddbd9e4"
"1168",1168,18,"18_bddbd9e4",4,4,"Left_lead",1,1,0.962341297411347,-0.037658702588653,-2,0,0.204459561050935,"Female",0,120,"bddbd9e4"
"1178",1178,18,"18_bddbd9e4",-4,4,"Left_lead",1,1,0.842457297060034,-0.157542702939966,1,1,0.135581695390331,"Female",1,15,"bddbd9e4"
"1181",1181,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,0.703718046909922,-0.296281953090078,-1,1,0.101303414466046,"Female",0,18,"bddbd9e4"
"1185",1185,18,"18_bddbd9e4",4,4,"Left_lead",1,1,0.895845136541024,-0.104154863458976,1,0,0.12017551447049,"Female",1,21,"bddbd9e4"
"1189",1189,18,"18_bddbd9e4",3,3,"Left_lead",1,1,0.868321476615452,-0.131678523384548,-1,1,0.105166308760014,"Female",0,25,"bddbd9e4"
"1190",1190,18,"18_bddbd9e4",-4,4,"Left_lead",1,1,1.28093895852616,0.280938958526157,-1,0,0.125732559166184,"Female",0,26,"bddbd9e4"
"1199",1199,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,0.906269610260897,-0.0937303897391027,-1,0,0.137102099787091,"Female",0,34,"bddbd9e4"
"1201",1201,18,"18_bddbd9e4",1,1,"Left_lead",1,1,0.947474480337027,-0.052525519662973,1,0,0.160257163114674,"Female",1,36,"bddbd9e4"
"1204",1204,18,"18_bddbd9e4",4,4,"Left_lead",1,1,0.985376842410566,-0.014623157589434,-1,0,0.194157021990737,"Female",0,39,"bddbd9e4"
"1206",1206,18,"18_bddbd9e4",4,4,"Left_lead",1,1,0.832041943012708,-0.167958056987292,-1,1,0.176543484369441,"Female",0,40,"bddbd9e4"
"1207",1207,18,"18_bddbd9e4",-3,3,"Left_lead",1,1,0.731280296528044,-0.268719703471956,1,1,0.153644982631075,"Female",1,41,"bddbd9e4"
"1214",1214,18,"18_bddbd9e4",-4,4,"Left_lead",1,1,0.827425297811932,-0.172574702188068,-2,0,0.126929790195241,"Female",0,48,"bddbd9e4"
"1219",1219,18,"18_bddbd9e4",-4,4,"Left_lead",1,1,0.883630936241128,-0.116369063758872,1,1,0.101429238835813,"Female",1,52,"bddbd9e4"
"1226",1226,18,"18_bddbd9e4",-2,2,"Left_lead",1,1,0.952144522875504,-0.0478554771244959,-1,1,0.161735185026445,"Female",0,59,"bddbd9e4"
"1231",1231,18,"18_bddbd9e4",2,2,"Left_lead",1,1,1.16872713813711,0.168727138137107,1,1,0.221555851243813,"Female",1,63,"bddbd9e4"
"1232",1232,18,"18_bddbd9e4",3,3,"Left_lead",1,1,1.07431741623091,0.0743174162309101,-1,1,0.213956053779335,"Female",0,64,"bddbd9e4"
"1233",1233,18,"18_bddbd9e4",2,2,"Left_lead",1,1,1.09831118250294,0.0983111825029424,1,1,0.189047710155514,"Female",1,65,"bddbd9e4"
"1234",1234,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,1.13693956588127,0.136939565881268,-1,0,0.171612949248633,"Female",0,66,"bddbd9e4"
"1240",1240,18,"18_bddbd9e4",3,3,"Left_lead",1,1,0.984123821416222,-0.0158761785837781,-2,0,0.180440155498887,"Female",0,71,"bddbd9e4"
"1241",1241,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,0.965607338850006,-0.034392661149994,-1,1,0.169459987686377,"Female",0,72,"bddbd9e4"
"1242",1242,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,0.962586622141338,-0.0374133778586623,-1,1,0.171403242536769,"Female",0,73,"bddbd9e4"
"1254",1254,18,"18_bddbd9e4",4,4,"Left_lead",1,1,0.845974545422667,-0.154025454577333,-1,1,0.150142269143097,"Female",0,84,"bddbd9e4"
"1265",1265,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,1.07862186498988,0.0786218649898756,-2,0,0.199208185444661,"Female",0,94,"bddbd9e4"
"1268",1268,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,1.03003079198266,0.0300307919826599,-1,0,0.201758963926286,"Female",0,97,"bddbd9e4"
"1269",1269,18,"18_bddbd9e4",-1,1,"Left_lead",1,1,1.01582356437738,0.0158235643773768,-1,0,0.219688358213135,"Female",0,98,"bddbd9e4"
"1276",1276,19,"19_bddbd9e4",-2,2,"Left_lead",1,0,1.02270319336901,0.0227031933690123,-1,1,0.21337178908655,"Female",0,103,"bddbd9e4"
"1277",1277,19,"19_bddbd9e4",-1,1,"Left_lead",1,0,0.935061718231354,-0.0649382817686459,1,1,0.215848653371,"Female",1,104,"bddbd9e4"
"1282",1282,19,"19_bddbd9e4",3,3,"Left_lead",1,0,1.00555742917263,0.00555742917262747,-1,1,0.217771405684007,"Female",0,109,"bddbd9e4"
"1300",1300,19,"19_bddbd9e4",-2,2,"Left_lead",1,0,1.05746953234646,0.0574695323464582,-1,1,0.205590724845487,"Female",0,125,"bddbd9e4"
"1306",1306,19,"19_bddbd9e4",-1,1,"Left_lead",1,0,0.965166002139634,-0.0348339978603663,1,1,0.131560252779786,"Female",1,16,"bddbd9e4"
"1313",1313,19,"19_bddbd9e4",-4,4,"Left_lead",1,0,0.911826914674418,-0.0881730853255821,1,1,0.124432395347648,"Female",1,22,"bddbd9e4"
"1326",1326,19,"19_bddbd9e4",1,1,"Left_lead",1,0,1.02251401480799,0.0225140148079859,-1,1,0.145980096160643,"Female",0,34,"bddbd9e4"
"1327",1327,19,"19_bddbd9e4",-2,2,"Left_lead",1,0,0.987614037715335,-0.0123859622846646,1,1,0.160905911985986,"Female",1,35,"bddbd9e4"
"1334",1334,19,"19_bddbd9e4",-3,3,"Left_lead",1,0,0.92613254891317,-0.0738674510868298,-1,0,0.185359584319929,"Female",0,41,"bddbd9e4"
"1344",1344,19,"19_bddbd9e4",1,1,"Left_lead",1,0,1.05608694977902,0.0560869497790164,-1,1,0.163735717032676,"Female",0,50,"bddbd9e4"
"1348",1348,19,"19_bddbd9e4",-4,4,"Left_lead",1,0,0.886808904295029,-0.113191095704971,1,1,0.134137941034915,"Female",1,54,"bddbd9e4"
"1351",1351,19,"19_bddbd9e4",-4,4,"Left_lead",1,0,0.985356695992984,-0.0146433040070164,-1,1,0.151031777098256,"Female",0,57,"bddbd9e4"
"1356",1356,19,"19_bddbd9e4",1,1,"Left_lead",1,0,1.06183990832034,0.0618399083203431,-1,0,0.160361137705615,"Female",0,61,"bddbd9e4"
"1358",1358,19,"19_bddbd9e4",1,1,"Left_lead",1,0,1.1996544277008,0.199654427700802,-1,1,0.186192961300963,"Female",0,63,"bddbd9e4"
"1373",1373,19,"19_bddbd9e4",-1,1,"Left_lead",1,0,0.94562553870957,-0.0543744612904296,-1,1,0.173604575826776,"Female",0,77,"bddbd9e4"
"1374",1374,19,"19_bddbd9e4",1,1,"Left_lead",1,0,0.985914089027581,-0.0140859109724186,1,1,0.183257737685066,"Female",1,78,"bddbd9e4"
"1389",1389,19,"19_bddbd9e4",3,3,"Left_lead",1,0,1.18495444110668,0.184954441106683,-1,1,0.195750431000042,"Female",0,91,"bddbd9e4"
"1396",1396,19,"19_bddbd9e4",4,4,"Left_lead",1,0,0.933431088309021,-0.0665689116909788,-2,0,0.211604449791051,"Female",0,98,"bddbd9e4"
"1412",1412,2,"2_c8ab3147",-2,2,"Left_lead",0,1,1.12352546689437,0.123525466894371,-1,0,0.182640532181297,"Male",0,111,"c8ab3147"
"1415",1415,2,"2_c8ab3147",-2,2,"Left_lead",0,1,1.04505668585918,0.0450566858591759,-1,1,0.168672476557405,"Male",0,114,"c8ab3147"
"1420",1420,2,"2_c8ab3147",1,1,"Left_lead",0,1,1.0272404478709,0.0272404478708979,1,1,0.19681026566816,"Male",1,119,"c8ab3147"
"1423",1423,2,"2_c8ab3147",3,3,"Left_lead",0,1,1.03272758730046,0.03272758730046,1,0,0.201569140578642,"Male",1,121,"c8ab3147"
"1425",1425,2,"2_c8ab3147",3,3,"Left_lead",0,1,0.986535522087865,-0.0134644779121348,-1,0,0.19931239000019,"Male",0,123,"c8ab3147"
"1427",1427,2,"2_c8ab3147",-2,2,"Left_lead",0,1,0.902223096644146,-0.0977769033558541,1,1,0.182624634217958,"Male",1,125,"c8ab3147"
"1429",1429,2,"2_c8ab3147",2,2,"Left_lead",0,1,0.732372394185089,-0.267627605814911,-1,0,0.146254804644954,"Male",0,127,"c8ab3147"
"1434",1434,2,"2_c8ab3147",-3,3,"Left_lead",0,1,1.14643538097749,0.146435380977495,-2,0,0.12885817226461,"Male",0,17,"c8ab3147"
"1441",1441,2,"2_c8ab3147",4,4,"Left_lead",0,1,5.63730630970654,4.63730630970654,1,0,0.214295937997442,"Male",1,23,"c8ab3147"
"1443",1443,2,"2_c8ab3147",0,0,"Left_lead",0,1,-7.10367015648331,-8.10367015648331,-2,0,0.196561481378038,"Male",0,25,"c8ab3147"
"1444",1444,2,"2_c8ab3147",0,0,"Left_lead",0,1,-5.20857410385822,-6.20857410385822,1,1,0.18849967824836,"Male",1,26,"c8ab3147"
"1462",1462,2,"2_c8ab3147",-1,1,"Left_lead",0,1,0.92419861566632,-0.0758013843336796,1,0,0.163886999277398,"Male",1,42,"c8ab3147"
"1463",1463,2,"2_c8ab3147",-4,4,"Left_lead",0,1,1.20672284751222,0.206722847512224,-1,1,0.182414942864444,"Male",0,43,"c8ab3147"
"1472",1472,2,"2_c8ab3147",-4,4,"Left_lead",0,1,1.00460178278828,0.00460178278828027,1,1,0.13620778475679,"Male",1,51,"c8ab3147"
"1477",1477,2,"2_c8ab3147",1,1,"Left_lead",0,1,0.970263505921922,-0.029736494078078,1,0,0.110734356146126,"Male",1,56,"c8ab3147"
"1479",1479,2,"2_c8ab3147",1,1,"Left_lead",0,1,0.887186613881495,-0.112813386118505,2,0,0.109393793919603,"Male",1,58,"c8ab3147"
"1480",1480,2,"2_c8ab3147",0,0,"Left_lead",0,1,0.866598571660253,-0.133401428339747,-1,1,0.13383157468021,"Male",0,59,"c8ab3147"
"1483",1483,2,"2_c8ab3147",-2,2,"Left_lead",0,1,0.926848587426278,-0.0731514125737222,1,1,0.130930147370784,"Male",1,61,"c8ab3147"
"1484",1484,2,"2_c8ab3147",-3,3,"Left_lead",0,1,0.779902626735707,-0.220097373264293,2,0,0.116869432116306,"Male",1,62,"c8ab3147"
"1486",1486,2,"2_c8ab3147",-1,1,"Left_lead",0,1,0.582268618433951,-0.417731381566049,1,0,0.0975206289597521,"Male",1,64,"c8ab3147"
"1495",1495,2,"2_c8ab3147",0,0,"Left_lead",0,1,1.063346575618,0.0633465756179987,1,0,0.196119372671264,"Male",1,72,"c8ab3147"
"1497",1497,2,"2_c8ab3147",2,2,"Left_lead",0,1,1.06037701869634,0.060377018696339,1,0,0.196020845591528,"Male",1,74,"c8ab3147"
"1508",1508,2,"2_c8ab3147",-3,3,"Left_lead",0,1,1.01386063477418,0.0138606347741763,-1,1,0.160535518125786,"Male",0,84,"c8ab3147"
"1510",1510,2,"2_c8ab3147",-1,1,"Left_lead",0,1,1.16376586822745,0.16376586822745,1,0,0.174074329093396,"Male",1,86,"c8ab3147"
"1512",1512,2,"2_c8ab3147",4,4,"Left_lead",0,1,1.28149438823028,0.281494388230277,1,1,0.19237801468323,"Male",1,88,"c8ab3147"
"1517",1517,2,"2_c8ab3147",4,4,"Left_lead",0,1,1.21488897125276,0.214888971252763,2,0,0.210068543043406,"Male",1,92,"c8ab3147"
"1518",1518,2,"2_c8ab3147",2,2,"Left_lead",0,1,1.36060054538605,0.360600545386052,1,1,0.209689006518257,"Male",1,93,"c8ab3147"
"1527",1527,20,"20_97b73910",2,2,"Left_lead",0,1,1.142596041514,0.142596041513995,1,0,0.23503655748781,"Male",1,100,"97b73910"
"1530",1530,20,"20_97b73910",-4,4,"Left_lead",0,1,1.52118173383908,0.521181733839075,-1,0,0.275694408971321,"Male",0,103,"97b73910"
"1532",1532,20,"20_97b73910",-2,2,"Left_lead",0,1,1.2322822259249,0.232282225924905,-1,0,0.258032049118459,"Male",0,105,"97b73910"
"1537",1537,20,"20_97b73910",3,3,"Left_lead",0,1,1.28295809304439,0.282958093044386,1,0,0.14374350951526,"Male",1,11,"97b73910"
"1539",1539,20,"20_97b73910",-2,2,"Left_lead",0,1,1.05483014500519,0.0548301450051876,1,0,0.184761288296611,"Male",1,111,"97b73910"
"1542",1542,20,"20_97b73910",-4,4,"Left_lead",0,1,0.847283347655301,-0.152716652344699,1,1,0.146875888507282,"Male",1,114,"97b73910"
"1547",1547,20,"20_97b73910",2,2,"Left_lead",0,1,0.863927504540804,-0.136072495459196,1,1,0.175209031970286,"Male",1,119,"97b73910"
"1550",1550,20,"20_97b73910",4,4,"Left_lead",0,1,0.895644118485365,-0.104355881514635,-1,1,0.181587961452892,"Male",0,121,"97b73910"
"1555",1555,20,"20_97b73910",-2,2,"Left_lead",0,1,0.910318887119973,-0.0896811128800266,-1,0,0.157174081857178,"Male",0,126,"97b73910"
"1557",1557,20,"20_97b73910",-1,1,"Left_lead",0,1,1.27675722858134,0.27675722858134,-1,0,0.186816115810305,"Male",0,13,"97b73910"
"1559",1559,20,"20_97b73910",-1,1,"Left_lead",0,1,1.0877646293455,0.0877646293455043,-1,1,0.171128410864546,"Male",0,15,"97b73910"
"1567",1567,20,"20_97b73910",3,3,"Left_lead",0,1,0.944744393264349,-0.0552556067356513,1,1,0.132659233944162,"Male",1,22,"97b73910"
"1571",1571,20,"20_97b73910",1,1,"Left_lead",0,1,1.44569419043996,0.445694190439958,1,1,0.138336944382478,"Male",1,26,"97b73910"
"1579",1579,20,"20_97b73910",3,3,"Left_lead",0,1,1.0819062339931,0.0819062339930969,1,0,0.150891305553789,"Male",1,33,"97b73910"
"1582",1582,20,"20_97b73910",-3,3,"Left_lead",0,1,1.09738129193398,0.0973812919339807,-1,0,0.165356182011187,"Male",0,36,"97b73910"
"1583",1583,20,"20_97b73910",3,3,"Left_lead",0,1,1.18406803708153,0.184068037081532,1,0,0.163646756629759,"Male",1,37,"97b73910"
"1585",1585,20,"20_97b73910",4,4,"Left_lead",0,1,1.32762955965075,0.327629559650749,1,0,0.21219050944229,"Male",1,39,"97b73910"
"1591",1591,20,"20_97b73910",-1,1,"Left_lead",0,1,1.31901911219682,0.319019112196819,-1,0,0.194298934293046,"Male",0,44,"97b73910"
"1599",1599,20,"20_97b73910",4,4,"Left_lead",0,1,0.985889060990226,-0.0141109390097741,-1,1,0.141639934731869,"Male",0,51,"97b73910"
"1600",1600,20,"20_97b73910",-4,4,"Left_lead",0,1,1.00532186210298,0.00532186210298335,1,1,0.127704236215425,"Male",1,52,"97b73910"
"1601",1601,20,"20_97b73910",-1,1,"Left_lead",0,1,0.986970404612784,-0.0130295953872158,1,0,0.120295798852749,"Male",1,53,"97b73910"
"1602",1602,20,"20_97b73910",-3,3,"Left_lead",0,1,1.02650315093321,0.0265031509332088,1,1,0.126415535505047,"Male",1,54,"97b73910"
"1604",1604,20,"20_97b73910",4,4,"Left_lead",0,1,1.02052266919444,0.0205226691944376,1,1,0.127705821726952,"Male",1,56,"97b73910"
"1605",1605,20,"20_97b73910",4,4,"Left_lead",0,1,1.18572780575603,0.185727805756026,1,1,0.134748392606109,"Male",1,57,"97b73910"
"1609",1609,20,"20_97b73910",3,3,"Left_lead",0,1,0.920277325531743,-0.079722674468257,1,0,0.140169238195929,"Male",1,60,"97b73910"
"1611",1611,20,"20_97b73910",-3,3,"Left_lead",0,1,1.2276963508137,0.227696350813704,-1,0,0.162270012018763,"Male",0,62,"97b73910"
"1615",1615,20,"20_97b73910",-1,1,"Left_lead",0,1,1.16395539432654,0.163955394326541,1,0,0.17457171549378,"Male",1,66,"97b73910"
"1616",1616,20,"20_97b73910",-3,3,"Left_lead",0,1,1.19842322602258,0.198423226022578,-1,1,0.174442970296172,"Male",0,67,"97b73910"
"1620",1620,20,"20_97b73910",-3,3,"Left_lead",0,1,0.922575583778206,-0.0774244162217941,1,0,0.150015199418524,"Male",1,70,"97b73910"
"1623",1623,20,"20_97b73910",-2,2,"Left_lead",0,1,0.713388274807262,-0.286611725192738,1,0,0.144245699610629,"Male",1,73,"97b73910"
"1625",1625,20,"20_97b73910",-1,1,"Left_lead",0,1,0.817545697943688,-0.182454302056312,1,1,0.162448463767631,"Male",1,75,"97b73910"
